dataset_id,source,gas,property,T_K,P_bar,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,value,uncertainty,quality,tag
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,283,10.06,0,0,0,0,0,0,0.00124,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,283,60.3,0,0,0,0,0,0,0.000108,,U,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,288,10.44,0,0,0,0,0,0,0.00178,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,288,60.23,0,0,0,0,0,0,0.000208,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,288,100.3,0,0,0,0,0,0,8.76e-05,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,293,9.92,0,0,0,0,0,0,0.00236,,R,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,293,57.7,0,0,0,0,0,0,0.00032,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,293,95.2,0,0,0,0,0,0,0.000159,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,293,176.8,0,0,0,0,0,0,7.99e-05,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,298,10.1,0,0,0,0,0,0,0.0033,,R,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,298,63.9,0,0,0,0,0,0,0.000484,,U,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,298,100.7,0,0,0,0,0,0,0.000307,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,298,175.2,0,0,0,0,0,0,0.000178,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,298,251.5,0,0,0,0,0,0,0.000132,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,298,344.2,0,0,0,0,0,0,7.79e-05,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,303,11,0,0,0,0,0,0,0.00444,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,303,60.6,0,0,0,0,0,0,0.000771,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,303,98.4,0,0,0,0,0,0,0.000478,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,303,175,0,0,0,0,0,0,0.00029,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,303,250.6,0,0,0,0,0,0,0.000196,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,303,345.6,0,0,0,0,0,0,0.000151,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,308,11,0,0,0,0,0,0,0.00582,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,308,59.9,0,0,0,0,0,0,0.00102,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,308,98.4,0,0,0,0,0,0,0.00068,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,308,174.9,0,0,0,0,0,0,0.000424,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,308,250.9,0,0,0,0,0,0,0.000334,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,308,345.8,0,0,0,0,0,0,0.00028,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,313,11,0,0,0,0,0,0,0.00746,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,313,60.56,0,0,0,0,0,0,0.00152,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,313,99.8,0,0,0,0,0,0,0.000972,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,313,174.7,0,0,0,0,0,0,0.000588,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,313,251.7,0,0,0,0,0,0,0.000484,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,313,346.1,0,0,0,0,0,0,0.000424,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,318,10.03,0,0,0,0,0,0,0.00989,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,318,60.17,0,0,0,0,0,0,0.00218,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,318,100.1,0,0,0,0,0,0,0.00128,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,318,175,0,0,0,0,0,0,0.000791,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,318,251.2,0,0,0,0,0,0,0.000644,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2003),ch4,y_h2o,318,346.1,0,0,0,0,0,0,0.00056,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,278,4.91,0,0,0,0,0,0,0.00173,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,278,10.81,0,0,0,0,0,0,0.00083,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,278,21.96,0,0,0,0,0,0,0.000436,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,278,31.36,0,0,0,0,0,0,0.000321,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,283,4.93,0,0,0,0,0,0,0.00264,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,283,6.88,0,0,0,0,0,0,0.00183,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,283,10.81,0,0,0,0,0,0,0.00122,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,283,14.58,0,0,0,0,0,0,0.000926,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,283,28.22,0,0,0,0,0,0,0.00053,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,283,43.74,0,0,0,0,0,0,0.000313,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,288,9.93,0,0,0,0,0,0,0.00185,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,288,19.85,0,0,0,0,0,0,0.000933,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,288,23.93,0,0,0,0,0,0,0.000775,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,293,9.76,0,0,0,0,0,0,0.00252,,R,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,293,26.9,0,0,0,0,0,0,0.000926,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,293,27.35,0,0,0,0,0,0,0.000908,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,293,36.67,0,0,0,0,0,0,0.000703,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,298,10.08,0,0,0,0,0,0,0.0031,,R,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,298,23.42,0,0,0,0,0,0,0.00144,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,298,36.75,0,0,0,0,0,0,0.001,,T,fit-eligible
yh2o_ch4_binary,CHAPOY(2005),ch4,y_h2o,298,38.65,0,0,0,0,0,0,0.000876,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,283,47.8,0,0,0,0,0,0,0.000441,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,283,50.1,0,0,0,0,0,0,0.000298,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,283,58.7,0,0,0,0,0,0,0.000262,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,283,64.7,0,0,0,0,0,0,0.000238,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,283,74.1,0,0,0,0,0,0,0.000225,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,298,51.1,0,0,0,0,0,0,0.000985,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,298,64.1,0,0,0,0,0,0,0.000837,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,298,84.5,0,0,0,0,0,0,0.000687,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,298,114.6,0,0,0,0,0,0,0.000552,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,298,154.8,0,0,0,0,0,0,0.000445,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,298,194.9,0,0,0,0,0,0,0.000378,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,313,54.8,0,0,0,0,0,0,0.00169,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,313,67.8,0,0,0,0,0,0,0.00136,,R,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,313,81.5,0,0,0,0,0,0,0.00118,,R,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,313,124.6,0,0,0,0,0,0,0.000855,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,313,167.8,0,0,0,0,0,0,0.000682,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,323,49.8,0,0,0,0,0,0,0.00387,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,323,64.9,0,0,0,0,0,0,0.00335,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,323,84.8,0,0,0,0,0,0,0.00265,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,323,114.9,0,0,0,0,0,0,0.00224,,T,fit-eligible
yh2o_ch4_binary,FROST(2013),ch4,y_h2o,323,184.8,0,0,0,0,0,0,0.00173,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,83.1,0,0,0,0,0,0,0.001278,,R,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,86.2,0,0,0,0,0,0,0.001467,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,137.2,0,0,0,0,0,0,0.000671,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,208.6,0,0,0,0,0,0,0.00063,,R,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,279.2,0,0,0,0,0,0,0.000423,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,346.6,0,0,0,0,0,0,0.000506,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,417.1,0,0,0,0,0,0,0.000484,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,485.2,0,0,0,0,0,0,0.000423,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,553.6,0,0,0,0,0,0,0.000427,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,311,623.5,0,0,0,0,0,0,0.000408,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,26.7,0,0,0,0,0,0,0.01335,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,62.9,0,0,0,0,0,0,0.006417,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,96.5,0,0,0,0,0,0,0.004503,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,144,0,0,0,0,0,0,0.003394,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,210.6,0,0,0,0,0,0,0.002721,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,282.1,0,0,0,0,0,0,0.002301,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,351.5,0,0,0,0,0,0,0.002128,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,417.9,0,0,0,0,0,0,0.00189,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,344.26,681.5,0,0,0,0,0,0,0.001692,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,29.9,0,0,0,0,0,0,0.042871,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,65.9,0,0,0,0,0,0,0.02069,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,93.2,0,0,0,0,0,0,0.01545,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,138.1,0,0,0,0,0,0,0.0112,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,209.2,0,0,0,0,0,0,0.008459,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,279,0,0,0,0,0,0,0.007123,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,354.1,0,0,0,0,0,0,0.006253,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,417.8,0,0,0,0,0,0,0.005788,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,482.6,0,0,0,0,0,0,0.005336,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,547.3,0,0,0,0,0,0,0.005238,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,558.8,0,0,0,0,0,0,0.004943,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,622.5,0,0,0,0,0,0,0.004882,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,623.3,0,0,0,0,0,0,0.00462,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,378,683.9,0,0,0,0,0,0,0.004722,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,34.1,0,0,0,0,0,0,0.11088,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,65.5,0,0,0,0,0,0,0.058989,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,98.7,0,0,0,0,0,0,0.04145,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,140.7,0,0,0,0,0,0,0.03152,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,281.6,0,0,0,0,0,0,0.01898,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,355.9,0,0,0,0,0,0,0.01671,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,421.1,0,0,0,0,0,0,0.01545,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,483.4,0,0,0,0,0,0,0.01437,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,554.6,0,0,0,0,0,0,0.01345,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,622,0,0,0,0,0,0,0.01253,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,411,688.6,0,0,0,0,0,0,0.01206,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,33.6,0,0,0,0,0,0,0.55557,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,64.1,0,0,0,0,0,0,0.30267,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,88.3,0,0,0,0,0,0,0.22827,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,140.5,0,0,0,0,0,0,0.15418,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,207.9,0,0,0,0,0,0,0.1136,,R,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,348,0,0,0,0,0,0,0.07961,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,414.3,0,0,0,0,0,0,0.07024,,R,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,485.3,0,0,0,0,0,0,0.065198,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,556.7,0,0,0,0,0,0,0.06082,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,625.8,0,0,0,0,0,0,0.0563,,R,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,478,686.7,0,0,0,0,0,0,0.05328,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,53.2,0,0,0,0,0,0,0.65459,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,95.1,0,0,0,0,0,0,0.40033,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,144.4,0,0,0,0,0,0,0.2851,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,210.1,0,0,0,0,0,0,0.21287,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,276.9,0,0,0,0,0,0,0.17565,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,356,0,0,0,0,0,0,0.14889,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,416.9,0,0,0,0,0,0,0.13388,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,485.3,0,0,0,0,0,0,0.123981,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,539.4,0,0,0,0,0,0,0.11189,,T,fit-eligible
yh2o_ch4_binary,OLDS(1942),ch4,y_h2o,511,625,0,0,0,0,0,0,0.10641,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,323,301,0,0,0,0,0,0,0.001,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,323,495,0,0,0,0,0,0,0.0008,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,375,109,0,0,0,0,0,0,0.0131,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,375,206,0,0,0,0,0,0,0.0084,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,375,302,0,0,0,0,0,0,0.0066,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,375,402,0,0,0,0,0,0,0.0057,,T,fit-eligible
yh2o_ch4_binary,QIN(2008),ch4,y_h2o,375,499,0,0,0,0,0,0,0.0052,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,311,34.5,0,0,0,0,0,0,0.002209,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,311,68.9,0,0,0,0,0,0,0.001248,,R,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,311,206.8,0,0,0,0,0,0,0.0007,,R,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,311,413.7,0,0,0,0,0,0,0.000564,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,313,620.5,0,0,0,0,0,0,0.00049,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,313,758.4,0,0,0,0,0,0,0.000472,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,313,896.3,0,0,0,0,0,0,0.000467,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,34.5,0,0,0,0,0,0,0.02354,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,68.9,0,0,0,0,0,0,0.01325,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,206.8,0,0,0,0,0,0,0.00656,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,413.7,0,0,0,0,0,0,0.00396,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,620.5,0,0,0,0,0,0,0.00344,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,758.4,0,0,0,0,0,0,0.00313,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,367,896.3,0,0,0,0,0,0,0.00288,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,34.5,0,0,0,0,0,0,0.1246,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,68.9,0,0,0,0,0,0,0.0746,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,206.8,0,0,0,0,0,0,0.0316,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,413.7,0,0,0,0,0,0,0.0204,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,620.5,0,0,0,0,0,0,0.0165,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,758.4,0,0,0,0,0,0,0.0143,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,423,896.3,0,0,0,0,0,0,0.0137,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,34.5,0,0,0,0,0,0,0.415,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,68.9,0,0,0,0,0,0,0.224,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,206.8,0,0,0,0,0,0,0.084,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,413.7,0,0,0,0,0,0,0.06,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,620.5,0,0,0,0,0,0,0.046,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,758.4,0,0,0,0,0,0,0.04,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,965.3,0,0,0,0,0,0,0.035,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,467,1103.2,0,0,0,0,0,0,0.033,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,34.5,0,0,0,0,0,0,0.546,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,68.9,0,0,0,0,0,0,0.295,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,206.8,0,0,0,0,0,0,0.113,,R,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,413.7,0,0,0,0,0,0,0.07,,R,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,620.5,0,0,0,0,0,0,0.057,,R,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,758.4,0,0,0,0,0,0,0.051,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,965.3,0,0,0,0,0,0,0.0494,,T,fit-eligible
yh2o_ch4_binary,YARRISON(2006),ch4,y_h2o,478,1103.2,0,0,0,0,0,0,0.0455,,T,fit-eligible
yh2o_ch4_binary,YOKOYAMA(1988),ch4,y_h2o,298,30,0,0,0,0,0,0,0.003241,,T,fit-eligible
yh2o_ch4_binary,YOKOYAMA(1988),ch4,y_h2o,298,50,0,0,0,0,0,0,0.002035,,T,fit-eligible
yh2o_ch4_binary,YOKOYAMA(1988),ch4,y_h2o,298,80,0,0,0,0,0,0,0.001182,,T,fit-eligible
yh2o_ch4_binary,YOKOYAMA(1988),ch4,y_h2o,323,30,0,0,0,0,0,0,0.01217,,T,fit-eligible
yh2o_ch4_binary,YOKOYAMA(1988),ch4,y_h2o,323,50,0,0,0,0,0,0,0.007617,,T,fit-eligible
yh2o_ch4_binary,YOKOYAMA(1988),ch4,y_h2o,323,80,0,0,0,0,0,0,0.00576,,T,fit-eligible
yh2o_ch4_mohammadi2004,MOHAMMADI(2004),ch4,y_h2o,282.98,11.47,0,0,0,0,0,0,0.001143,5.715e-05,T,test-only
yh2o_ch4_mohammadi2004,MOHAMMADI(2004),ch4,y_h2o,283.08,10.05,0,0,0,0,0,0,0.00124,6.2e-05,T,test-only
yh2o_ch4_mohammadi2004,MOHAMMADI(2004),ch4,y_h2o,283.15,10.03,0,0,0,0,0,0,0.00126,6.3e-05,T,test-only
yh2o_ch4_mohammadi2004,MOHAMMADI(2004),ch4,y_h2o,288.11,10,0,0,0,0,0,0,0.00178,8.9e-05,T,test-only
yh2o_ch4_mohammadi2004,MOHAMMADI(2004),ch4,y_h2o,288.15,10.05,0,0,0,0,0,0,0.00177,8.85e-05,T,test-only
