dataset_id,source,gas,property,T_K,P_bar,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,value,uncertainty,quality,tag
co2_part1,YAN(2011),co2,solubility_molality,323,100,1,1,0,0,0,0,0.9601849097,,R,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,150,1,1,0,0,0,0,0.01801163067,,R,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,150,1,1,0,0,0,0,1.018135716,,R,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,200,1,1,0,0,0,0,0.01941557168,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,200,1,1,0,0,0,0,1.099067014,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,300,1,1,0,0,0,0,0.02043567103,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,300,1,1,0,0,0,0,1.158016972,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,400,1,1,0,0,0,0,0.02160874917,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,400,1,1,0,0,0,0,1.225959297,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,50,5,5,0,0,0,0,0.006011641592,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,50,5,5,0,0,0,0,0.3357150153,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,100,5,5,0,0,0,0,0.00874288773,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,100,5,5,0,0,0,0,0.4895843972,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,150,5,5,0,0,0,0,0.009855894427,,R,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,150,5,5,0,0,0,0,0.5525309626,,R,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,200,5,5,0,0,0,0,0.009961764723,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,200,5,5,0,0,0,0,0.5585258736,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,300,5,5,0,0,0,0,0.01075507087,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,300,5,5,0,0,0,0,0.603487706,,T,fit-eligible
co2_part1,YAN(2011),co2,xc_saltfree,323,400,5,5,0,0,0,0,0.0116350324,,T,fit-eligible
co2_part1,YAN(2011),co2,solubility_molality,323,400,5,5,0,0,0,0,0.6534452975,,T,fit-eligible
co2_part1,ZHAO(2015),co2,xc_saltfree,323,150,1,1,0,0,0,0,0.01795955565,,R,fit-eligible
co2_part1,ZHAO(2015),co2,solubility_molality,323,150,1,1,0,0,0,0,1.01513826,,R,fit-eligible
co2_part1,ZHAO(2015),co2,xc_saltfree,323,150,2,2,0,0,0,0,0.01522656682,,T,fit-eligible
co2_part1,ZHAO(2015),co2,solubility_molality,323,150,2,2,0,0,0,0,0.8582714229,,T,fit-eligible
co2_part1,ZHAO(2015),co2,xc_saltfree,323,150,3,3,0,0,0,0,0.01303971923,,R,fit-eligible
co2_part1,ZHAO(2015),co2,solubility_molality,323,150,3,3,0,0,0,0,0.733377444,,R,fit-eligible
co2_part1,ZHAO(2015),co2,xc_saltfree,323,150,4,4,0,0,0,0,0.01108964077,,T,fit-eligible
co2_part1,ZHAO(2015),co2,solubility_molality,323,150,4,4,0,0,0,0,0.6224715908,,T,fit-eligible
co2_part1,ZHAO(2015),co2,xc_saltfree,323,150,5,5,0,0,0,0,0.009820599296,,R,fit-eligible
co2_part1,ZHAO(2015),co2,solubility_molality,323,150,5,5,0,0,0,0,0.5505326589,,R,fit-eligible
co2_part1,ZHAO(2015),co2,xc_saltfree,323,150,6,6,0,0,0,0,0.008884360592,,R,fit-eligible
co2_part1,ZHAO(2015),co2,solubility_molality,323,150,6,6,0,0,0,0,0.4975776119,,R,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,0.5,0.5,0,0,0,0.02069468002,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,0.5,0.5,0,0,0,1.17300425,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,1,1,0,0,0,0.0196232216,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,1,1,0,0,0,1.111056836,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,2,2,0,0,0,0.01776856663,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,2,2,0,0,0,1.00414759,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,3,3,0,0,0,0.01644697371,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,3,3,0,0,0,0.9282120511,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,4,4,0,0,0,0.01559300677,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,4,4,0,0,0,0.8792536114,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,4.5,4.5,0,0,0,0.01515673781,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,4.5,4.5,0,0,0,0.8542748156,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,82.07,0,1.5,1.5,0,0,0,0.0165,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,82.07,0,1.5,1.5,0,0,0,0.9312548841,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,222.76,0,1.5,1.5,0,0,0,0.0207,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,222.76,0,1.5,1.5,0,0,0,1.173312168,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,400,0,1.5,1.5,0,0,0,0.0232,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,400,0,1.5,1.5,0,0,0,1.31838216,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,537.72,0,1.5,1.5,0,0,0,0.0252,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,537.72,0,1.5,1.5,0,0,0,1.434973906,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,91.31,0,2.37,2.37,0,0,0,0.0157,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,91.31,0,2.37,2.37,0,0,0,0.8853829427,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,260.69,0,2.37,2.37,0,0,0,0.0195,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,260.69,0,2.37,2.37,0,0,0,1.10394134,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,537.93,0,2.37,2.37,0,0,0,0.0237,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,537.93,0,2.37,2.37,0,0,0,1.347485313,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,101.38,0,3.8,3.8,0,0,0,0.0146,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,101.38,0,3.8,3.8,0,0,0,0.8224306392,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,288.28,0,3.8,3.8,0,0,0,0.0183,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,288.28,0,3.8,3.8,0,0,0,1.034740106,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,1.34,0,0.67,0,0,0.01707343444,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,1.34,0,0.67,0,0,0.964181517,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,2,0,1,0,0,0.01512181958,,R,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,2,0,1,0,0,0.8522765119,,R,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,3.34,0,1.67,0,0,0.01179325924,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,3.34,0,1.67,0,0,0.662437664,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,4,0,2,0,0,0.011001618,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,4,0,2,0,0,0.6174758316,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,83.7,0,1.46,0,0.73,0,0,0.0136,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,83.7,0,1.46,0,0.73,0,0,0.7653231112,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,263.5,0,1.46,0,0.73,0,0,0.0184,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,263.5,0,1.46,0,0.73,0,0,1.040500413,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,135.9,0,2,0,1,0,0,0.014,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,135.9,0,2,0,1,0,0,0.788152222,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,255.8,0,2,0,1,0,0,0.0155,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,255.8,0,2,0,1,0,0,0.8739266058,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,475.9,0,2,0,1,0,0,0.0175,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,475.9,0,2,0,1,0,0,0.9886998612,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,564.1,0,2,0,1,0,0,0.0182,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,564.1,0,2,0,1,0,0,1.028980972,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,105.5,0,3.36,0,1.68,0,0,0.01,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,105.5,0,3.36,0,1.68,0,0,0.5606912633,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,140.5,0,3.36,0,1.68,0,0,0.0111,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,140.5,0,3.36,0,1.68,0,0,0.6230595906,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,246.2,0,3.36,0,1.68,0,0,0.0121,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,246.2,0,3.36,0,1.68,0,0,0.6798785953,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,256.3,0,3.36,0,1.68,0,0,0.0125,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,256.3,0,3.36,0,1.68,0,0,0.7026384185,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,397.9,0,3.36,0,1.68,0,0,0.0139,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,397.9,0,3.36,0,1.68,0,0,0.7824432079,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,555.9,0,3.36,0,1.68,0,0,0.0146,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,555.9,0,3.36,0,1.68,0,0,0.8224306392,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,116.6,0,5.5,0,2.75,0,0,0.0076,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,116.6,0,5.5,0,2.75,0,0,0.4250948272,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,236.4,0,5.5,0,2.75,0,0,0.0085,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,236.4,0,5.5,0,2.75,0,0,0.4758665638,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,385.2,0,5.5,0,2.75,0,0,0.0094,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,385.2,0,5.5,0,2.75,0,0,0.5267305568,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,530.2,0,5.5,0,2.75,0,0,0.0101,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,530.2,0,5.5,0,2.75,0,0,0.5663553835,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,50.7,0,2,0,1,0,0,0.01012052772,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,50.7,0,2,0,1,0,0,0.5675182401,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,100,0,2,0,1,0,0,0.01470260769,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,100,0,2,0,1,0,0,0.828296868,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,150.1,0,2,0,1,0,0,0.01568021419,,R,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,150.1,0,2,0,1,0,0,0.8842493705,,R,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,199.8,0,2,0,1,0,0,0.01618571266,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,199.8,0,2,0,1,0,0,0.9132247736,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,50.9,0,6,0,3,0,0,0.005192893098,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,50.9,0,6,0,3,0,0,0.289754031,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,100.5,0,6,0,3,0,0,0.007662827645,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,100.5,0,6,0,3,0,0,0.4286361355,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,150.2,0,6,0,3,0,0,0.008371329239,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,150.2,0,6,0,3,0,0,0.4686022088,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,198.9,0,6,0,3,0,0,0.008884360592,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,198.9,0,6,0,3,0,0,0.4975776119,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,50.9,0,12,0,6,0,0,0.003086444368,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,50.9,0,12,0,6,0,0,0.171854115,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,100.8,0,12,0,6,0,0,0.004069372544,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,100.8,0,12,0,6,0,0,0.2268074657,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,149.8,0,12,0,6,0,0,0.004426320579,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,149.8,0,12,0,6,0,0,0.2467905023,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,xc_saltfree,323,199.5,0,12,0,6,0,0,0.004515517612,,T,fit-eligible
co2_part1,MESSABEB(2017),co2,solubility_molality,323,199.5,0,12,0,6,0,0,0.2517862614,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,1.34,0,0,0.67,0,0.01700386711,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,1.34,0,0,0.67,0,0.9601849097,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,2,0,0,1,0,0.01478997293,,R,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,2,0,0,1,0,0.8332926271,,R,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,3.34,0,0,1.67,0,0.01193386281,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,3.34,0,0,1.67,0,0.6704308787,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,xc_saltfree,323,150,0,4,0,0,2,0,0.01084313753,,T,fit-eligible
co2_part1,ZHAOb(2015),co2,solubility_molality,323,150,0,4,0,0,2,0,0.6084834651,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,166.9,0,1.52,0,0,0.76,0,0.0161,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,166.9,0,1.52,0,0,0.76,0,0.9083095889,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,379.31,0,1.52,0,0,0.76,0,0.02,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,379.31,0,1.52,0,0,0.76,0,1.132825205,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,544.83,0,1.52,0,0,0.76,0,0.0218,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,544.83,0,1.52,0,0,0.76,0,1.237051609,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,82.34,0,2.6,0,0,1.3,0,0.0111,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,82.34,0,2.6,0,0,1.3,0,0.6230595906,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,236.55,0,2.6,0,0,1.3,0,0.0142,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,236.55,0,2.6,0,0,1.3,0,0.7995737248,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,414.76,0,2.6,0,0,1.3,0,0.0164,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,414.76,0,2.6,0,0,1.3,0,0.9255168107,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,538.34,0,2.6,0,0,1.3,0,0.0175,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,538.34,0,2.6,0,0,1.3,0,0.9886998612,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,164.83,0,4.6,0,0,2.3,0,0.0098,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,164.83,0,4.6,0,0,2.3,0,0.5493664549,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,273.1,0,4.6,0,0,2.3,0,0.0113,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,273.1,0,4.6,0,0,2.3,0,0.6344141966,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,82.76,0,8.6,0,0,4.3,0,0.0051,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,82.76,0,8.6,0,0,4.3,0,0.2845441942,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,246.9,0,8.6,0,0,4.3,0,0.0065,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,246.9,0,8.6,0,0,4.3,0,0.363165403,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,411.1,0,8.6,0,0,4.3,0,0.0072,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,411.1,0,8.6,0,0,4.3,0,0.4025591584,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,xc_saltfree,323,532.41,0,8.6,0,0,4.3,0,0.0076,,T,fit-eligible
co2_part1,TEYMOURI(2017),co2,solubility_molality,323,532.41,0,8.6,0,0,4.3,0,0.4250948272,,T,fit-eligible
co2_part1,SANTOS(2021),co2,xc_saltfree,323,16,0,2,0,0,1,0,0.003372587165,,T,fit-eligible
